OBJECTID,DISTRICTID,STFIPS,CDFIPS,State,CongressParty,CongressionalDistrictCode,CD,Trump,2018MedianAge,2018TotalHouseholds,2018MedianHouseholdIncome,2018AverageHouseholdIncome,2018MedianNetWorth,2018AverageNetWorth,Govtshouldfocusslightlymoreonenvironissues:Percentage,Govtshouldfocussomewhatmoreonenvironissues:Percentage,Govtshouldfocusmoreonenvironmentalissues:Percentage,Amnotinterestedinhowtohelptheenvironment:Percentage,Amslightlyinterestedinhowtohelptheenviron:Percentage,Amsomewhatinterestedinhowtohelptheenviron:Percentage,Aminterestedinhowtohelptheenvironment:Percentage,Globalwarmingisnotaseriousthreat:Percentage,Globalwarmingisaminorproblem:Percentage,Globalwarmingisaproblem:Percentage,Globalwarmingisaseriousthreat:Percentage,Amnotmoreenvironconsciousthanmostpeople:Percentage,Amslightlymoreenvironconsciousthanmost:Percentage,Amsomewhatmoreenvironconsciousthanmost:Percentage,Ammoreenvironconsciousthanmostpeople:Percentage,Company`senvironrecordnotimportantwhenbuying:Percentage,Company`senvrecslightlyimportantwhenbuying:Percentage,Company`senvrecsomewhatimportantwhenbuying:Percentage,Company`senvironrecordimportantwhenbuying:Percentage,Rarelypaymoreforenvironsafeproduct:Percentage,Occasionallypaymoreforenvironsafeproduct:Percentage,Frequentlypaymoreforenvironsafeproduct:Percentage,Usuallypaymoreforenvironsafeproduct:Percentage,Rarelyvaluegreenproductsoverconvenience:Percentage,Occasionallyvaluegreenproductsoverconvenience:Percentage,Frequentlyvaluegreenproductsoverconvenience:Percentage,Usuallyvaluegreenproductsoverconvenience:Percentage,Rarelybuynaturalproductsforenvironconcern:Percentage,Occasionallybuynaturalprodsforenvironconcern:Percentage,Frequentlybuynaturalprodsforenvironconcern:Percentage,Usuallybuynaturalproductsforenvironconcern:Percentage,HHisbetternowfinanciallythanlast12months:Percentage,HHisaboutthesamefinanciallythanlast12mo:Percentage,HHisworsenowfinanciallythanlast12months:Percentage,HHwillbebetterfinanciallyinnext12months:Percentage,HHwillbeaboutthesamefinanciallynext12mo:Percentage,HHwillbeworsefinanciallyinnext12months:Percentage,2018Education:<9thGrade:Percentage,2018Education:HighSchool/NoDiploma:Percentage,2018Education:HighSchoolDiploma:Percentage,2018Education:GED:Percentage,2018Education:SomeCollege/NoDegree:Percentage,2018Education:Associate'sDegree:Percentage,2018Education:Bachelor'sDegree:Percentage,2018Education:Grad/ProfessionalDegree:Percentage,2018EmployedCivilianPop16+:Percentage,2018Industry:Agriculture:Percentage,2018Industry:Mining:Percentage,2018Industry:Construction:Percentage,2018Industry:Manufacturing:Percentage,2018Industry:WholesaleTrade:Percentage,2018Industry:RetailTrade:Percentage,2018Industry:Transportation:Percentage,2018Industry:Utilities:Percentage,2018Industry:Information:Percentage,2018Industry:Finance/Insurance:Percentage,2018Industry:RealEstate:Percentage,2018Industry:Professional/TechSvcs:Percentage,2018Industry:Management:Percentage,2018Industry:Admin/WasteMgmt:Percentage,2018Industry:EducationalServices:Percentage,2018Industry:HealthCare:Percentage,2018Industry:Arts/Entertainment/Rec:Percentage,2018Industry:Accommodation/FoodSvcs:Percentage,2018Industry:OtherServices:Percentage,2018Industry:PublicAdministration:Percentage,2018UnemployedPopulation16+:Percentage,2018Occupation:Management:Percentage,2018Occupation:Business/Financial:Percentage,2018Occupation:Computer/Mathmatical:Percentage,2018Occupation:Architecture/Engineer:Percentage,2018Occupation:Life/SocialSciences:Percentage,2018Occupation:SocialService:Percentage,2018Occupation:Legal:Percentage,2018Occupation:Education/Library:Percentage,2018Occupation:Arts/Entertainment/Rec:Percentage,2018Occupation:HealthPractices:Percentage,2018Occupation:HealthSupport:Percentage,2018Occupation:ProtectiveService:Percentage,2018Occupation:FoodPreperation:Percentage,2018Occupation:BuildingMaintenance:Percentage,2018Occupation:PersonalCare:Percentage,2018Occupation:Sales:Percentage,2018Occupation:Office/Admin:Percentage,2018Occupation:Farm/Fish/Forestry:Percentage,2018Occupation:Construction/Extraction:Percentage,2018Occupation:Maintenance/Repair:Percentage,2018Occupation:Production:Percentage,2018Occupation:Transportation/Moving:Percentage,2018GenerationAlphaPopulation:Percentage,2018GenerationZPopulation:Percentage,2018MillennialPopulation:Percentage,2018GenerationXPopulation:Percentage,2018BabyBoomerPopulation:Percentage,2018Silent&GreatestGenerationsPopulation:Percentage,Education-DidnotFinishHighSchool(%),Education-HighSchoolDegreeorGED(%),Education-CollegeDegree(%),2018Industry-BlueCollar,CongressionalDistrictCode
214,2701,27,1,MN,Democrat,MN-01,MN-01,1,38.8,271035,59106,79556,151014,732487,17.89695302,45.99221163,28.91137031,8.588559451,26.88542032,49.04256256,15.48439423,13.40337496,21.62986328,35.0826882,29.9314631,14.65311038,39.91604745,35.38931544,10.04246328,16.31455421,36.88742454,36.67932261,10.12094637,15.91464637,30.65747846,40.70612299,12.72062831,17.48093648,34.5563458,37.05825168,10.90053252,15.9403079,31.9002834,40.46486711,11.69697662,27.78525979,54.69821474,17.51577622,40.21012488,50.09730779,9.691630781,3.641149233,4.538340821,26.29987152,3.306588603,21.26507894,12.72731584,18.56746829,9.65418675,97.07367563,4.753634895,0.086160474,6.255250404,15.80533118,2.205708131,10.29159935,3.363758751,0.651857835,1.54173398,3.227786753,0.782714055,3.529617663,0.015616586,2.466074313,8.214054927,22.61173936,1.421917071,5.64728056,4.109854604,3.018309101,2.926324373,9.433764136,3.401184707,2.320947765,1.471728595,0.945880452,2.070005385,0.47092084,5.403069467,1.343026387,8.900376952,2.930802369,1.423801831,5.02180937,3.550080775,4.234248788,8.526655897,12.50484653,1.844103393,5.000538503,3.477382876,8.815831987,6.908992999,2.43072167,22.83840121,23.78911061,18.72627044,22.8439269,9.371569165,8.179490054,29.60646012,40.94897088,26.90037695,MN-01
215,2702,27,2,MN,Republican,MN-02,MN-02,0,37.8,265460,82534,104900,246013,994292,18.06650579,45.37170755,29.68051505,7.521173215,25.72892694,50.07239423,16.68123247,12.57907928,21.3634712,34.09963756,31.98464534,12.92455907,39.92918969,36.41848895,10.72813499,14.94619348,36.77347222,37.86842326,10.40967492,14.42816014,29.43081553,42.57153239,13.57079634,16.71421517,34.81948029,38.41105386,10.05599605,14.60201809,31.4140633,41.55614978,12.43224105,31.47537012,52.58970083,15.93418368,42.95987105,48.28760167,8.749918475,2.058246902,3.057763568,19.750759,2.740353733,21.09718767,12.52063582,26.94907842,11.82597488,96.9369702,1.365618176,0.067514263,5.41820511,12.60859781,3.171933851,10.43256116,5.078408048,0.663519298,2.00960038,7.152060422,1.677717078,7.676347008,0.093233983,3.439517854,8.796144021,13.71330921,2.845491259,5.793861395,4.41983485,3.576772126,3.063029803,11.58599166,6.80632804,4.901584978,2.110995427,0.764667041,1.736328362,0.883868048,5.672929253,1.801369575,5.838376294,1.849099439,1.471217408,4.968604631,2.575928816,4.293461998,10.42984081,13.62749438,0.576467941,3.868839323,2.887780413,5.699390888,5.649929889,2.46818222,24.75275422,23.07141285,21.9056604,21.52408535,6.277764772,5.11601047,22.49111273,51.29568913,19.45993535,MN-02
216,2703,27,3,MN,Republican,MN-03,MN-03,0,40.3,282169,89157,121125,286931,1278828,18.09222294,44.10531588,31.08016742,7.336159405,25.04006582,50.18637762,17.44186878,11.99524218,20.44734206,33.43206697,34.14162553,12.2202547,39.57752021,36.88881734,11.31358661,14.35214996,36.52214352,38.58911068,10.53176647,13.74436574,29.15486156,42.91926021,14.18330114,16.29122845,34.42620019,39.10925091,10.17421478,14.05970523,30.97642556,41.79312442,13.17235458,31.17371396,53.29523503,15.5285469,42.03834872,48.83290406,9.12713744,1.678759312,2.536580336,15.02079115,2.020618638,19.68189633,10.24983095,32.16491738,16.6466059,96.83589769,0.503998718,0.035489396,4.602038176,14.74559771,3.586154206,11.26960851,3.355719584,0.535544848,1.679338517,8.546043795,2.143658119,10.72642358,0.124459341,3.752264297,7.351234119,13.67820483,2.127885054,5.102586536,3.988613819,2.14489039,3.163863651,14.20118052,8.27494424,5.229510419,2.733915787,0.915084226,1.517664601,1.53368412,5.175783416,2.292023512,5.949402965,1.711870464,1.133196141,4.23506796,2.106936452,3.675124151,11.84384666,12.96644527,0.166849453,2.990967456,2.044090646,5.523776663,3.778634891,2.222384506,22.93014694,21.85057706,21.1544715,24.08949614,7.752786076,4.215339648,17.04140979,59.06135423,19.887124,MN-03
217,2704,27,4,MN,Democrat,MN-04,MN-04,0,36.9,277138,66570,94452,142782,885391,16.69734958,44.08302108,32.3391227,7.519422462,24.62674151,49.05835419,18.45567917,11.37425674,19.34922093,33.43321856,35.59102878,12.56528407,38.65160371,36.59578854,11.84896775,14.1608556,35.33260514,38.44019907,11.72382489,14.53664588,28.4191852,42.06807627,14.63755588,16.33132478,33.24857858,39.17116361,10.90388594,14.67046918,29.86122163,41.71145527,13.41777463,30.28095658,52.78063107,16.59553537,42.05198131,48.57894128,9.025657904,4.255987289,3.599028391,17.58524452,2.906923544,18.79476429,9.137738847,26.6002845,17.12002862,95.61651173,0.547369303,0.029056907,4.283406935,12.31646375,2.393660882,9.678044235,3.6208571,0.455224877,1.909640872,6.65062865,1.83765304,8.090908853,0.06649058,3.521383004,11.26517962,15.70774511,2.394446204,6.273412407,4.620309993,4.33890301,4.383237969,10.9178056,6.293307226,4.383928127,2.595488588,1.516456419,2.221151858,1.418552966,6.984913968,2.677162056,6.237025829,2.183718185,1.462269214,5.300660456,2.984222885,4.07294069,9.544015979,13.34628242,0.353656589,3.277933242,1.844459162,5.742273088,4.642037229,2.471966487,22.88313869,26.14947563,19.3184223,21.72549932,7.451357423,7.855015681,20.49216807,52.85805196,17.17629689,MN-04
218,2705,27,5,MN,Democrat,MN-05,MN-05,0,35.1,304139,57453,83574,69135,571887,15.77006314,43.3872246,34.72863959,7.487801422,24.05792335,48.42551301,20.02613794,10.31608708,18.06631758,33.68907053,38.17118424,12.13157144,37.90053238,36.89927797,13.07666603,13.46891003,34.55123753,38.88796553,13.08488881,14.97490303,28.21812405,41.3794672,15.4331042,15.94379119,32.68834098,39.31327559,12.04741918,14.60417822,28.46043357,42.04043857,14.89355002,30.6697365,52.42125815,16.90498143,43.03032106,47.71817916,9.245201484,4.780686225,4.623621827,15.63315685,2.929878877,18.35574366,8.660979687,28.36463643,16.65129645,95.34651142,0.395200919,0.039022984,3.367161538,9.844976847,2.364991661,10.44150654,3.07113368,0.436957997,1.968050864,6.650560365,2.030686481,10.68210684,0.143664233,4.724266579,10.64656362,14.83320781,3.160364579,8.191595394,4.453839787,2.554141283,4.653488576,10.38881308,7.284621713,4.772734616,2.190755281,1.476659533,2.430361373,1.773184499,6.828525055,3.789951955,5.343166131,1.978490134,1.221891645,6.890663565,3.785229428,4.053667788,9.335441072,12.35363274,0.315415073,2.520586488,1.761999568,5.038190328,4.465273273,2.534228165,20.76181431,31.18296941,19.6857039,18.91319395,6.922229541,9.404308052,18.56303573,53.67691256,13.64636229,MN-05
219,2706,27,6,MN,Republican,MN-06,MN-06,1,36.4,259816,77853,94554,220334,877217,17.99172064,45.87084647,29.12619925,7.419477536,26.49874074,49.70438784,16.37979423,12.7480668,22.04332445,34.24041892,30.97446768,13.42348797,40.04280006,36.11306011,10.42249828,15.18589777,36.79605161,37.51597155,10.50281764,14.81495159,30.02651462,42.11799375,13.04183254,16.6754064,35.6172958,37.48255131,10.22290006,14.95694144,31.62939356,41.56462108,11.85698354,31.69087941,52.2476495,16.06165572,43.33681692,48.09984712,8.559827766,1.736195502,3.568341431,23.70419371,3.175451907,23.99648323,14.31288716,20.94044099,8.566006074,96.8297119,1.353545345,0.071935977,7.950923678,15.52967859,2.902167071,11.59792784,4.144311563,1.085783653,1.174954291,5.23933699,1.452707091,5.466634695,0.085923528,3.664988161,8.458721738,14.56253934,1.779666097,5.531826674,4.666846507,3.280080728,3.170288102,10.78240366,4.980817073,3.048536802,2.119113989,0.702125109,1.564357722,0.64117935,5.355233842,1.36703334,6.182747355,2.101129994,1.725963892,5.048756607,2.823487096,4.22598887,10.18318696,13.28917264,0.58373048,5.773611486,3.518868207,8.00387655,5.978928753,2.565697446,25.33118258,24.27004373,21.74636611,20.54147523,5.545373119,5.304536934,26.87964562,43.81933422,24.90608359,MN-06
220,2707,27,7,MN,Democrat,MN-07,MN-07,1,41.6,278711,54364,71818,139507,690179,18.29632523,46.23986461,27.89128171,9.3762553,27.40682883,49.02588708,14.20237298,14.00040913,22.34266905,35.77549654,27.89035186,15.03738005,40.07568995,35.5439634,9.34315257,16.85747229,36.99918173,36.42062784,9.716023209,16.14836718,31.05891542,40.24901436,12.53719408,17.96120658,34.16127353,36.52346946,11.35293461,16.30830172,32.48865581,39.79003943,11.41560664,25.40113814,56.78624563,17.8159637,38.3549059,51.49408614,10.14914826,3.717671062,4.873276417,28.87194689,3.307523141,22.48057964,14.22034267,16.17492119,6.353738994,97.32459023,7.42885097,0.093670175,7.883026242,14.35933213,3.217584421,11.19706037,3.912744981,0.868047352,1.082627101,3.244267913,0.882222957,3.378519233,0.031408694,2.151078597,8.242975432,16.94095999,2.044900535,4.964241341,4.441689621,3.634791938,2.675409765,10.64337791,3.501096525,1.264964297,1.117371231,0.720732239,2.070194261,0.421654766,5.417860707,1.203258721,6.323709672,3.051368502,1.313050173,4.658492994,3.465518535,4.120375904,8.652400263,11.99089426,3.038582662,6.047146395,4.020312808,8.865312294,8.092324883,2.386147307,22.33633811,21.4515657,18.16282594,24.80216854,10.8609544,8.590947479,32.17947003,36.74900285,29.76487952,MN-07
221,2708,27,8,MN,Democrat,MN-08,MN-08,1,43.6,269889,53260,70193,146420,772969,17.17693829,46.23102557,29.18004759,8.108741948,26.88760785,50.13201245,14.87750077,13.10100655,21.91141927,35.02490837,30.01637862,15.25954253,39.84903676,35.83589604,9.053822498,15.97596541,35.58113848,38.01618193,10.4236881,15.2005341,30.11169993,42.46224028,12.21323226,17.1226581,34.06904743,38.4129758,10.39153607,15.98107191,31.90918754,40.43212328,11.68215638,26.68769788,54.6873877,18.63380351,37.80832851,51.32428537,10.86587308,1.998895498,5.14863175,27.80383867,4.617327993,24.50154567,12.74240337,15.69938067,7.48797637,95.9460172,2.272165213,0.708944857,8.544892208,10.33801587,2.046231021,11.61240684,4.019186087,1.062196019,1.102497794,3.562737956,1.359574267,3.669904039,0.026562533,2.945082725,8.004787362,18.27624424,3.235133378,7.612761007,4.653328408,4.947348174,4.053982799,8.515581826,3.54594555,1.260957045,1.363543381,0.831376764,2.53748523,0.50163497,5.222133002,1.1192902,6.979839953,3.108732357,1.842279615,5.953365961,4.218557746,4.487236245,9.408937835,12.90969655,1.095475515,7.144100217,4.242677748,6.916944759,6.794207536,2.104304087,20.7791934,20.95132677,18.94686907,26.84181199,10.37649468,7.147527248,32.42116667,35.92976042,21.86401815,MN-08
222,2801,28,1,MS,Republican,MS-01,MS-01,1,37.9,294585,44382,60014,65957,441053,18.36204571,44.32906949,29.8904012,8.671659834,26.03246336,48.79061666,16.51358579,13.47106172,21.97920587,35.1513769,29.40734722,15.76544324,39.5501487,34.73692624,9.965798246,16.387369,35.66556879,36.76838386,11.1780123,16.69358626,29.22118577,40.79366718,13.2890631,17.62822327,32.88813329,38.52359655,10.95405242,17.82920437,30.65719319,40.32310167,11.19932596,26.80508331,54.12952041,19.07055818,40.19055739,50.19615222,9.657083293,4.783861892,11.29961741,24.9005312,6.60782265,22.53772938,9.151320552,13.3787684,7.340348518,94.25727001,1.465416345,0.225821057,6.38535381,17.53601604,2.822051298,12.01180079,6.793995951,1.246714489,0.899297477,3.117640526,1.28145619,2.779905628,0.004271521,3.479865476,9.29739181,13.61447533,2.086210677,6.534002728,4.896016949,3.522295914,5.742729991,7.491677654,3.199084186,1.209125107,0.857151807,0.250880645,1.6493765,0.71419825,6.339790923,1.236747607,6.419810743,2.125223899,2.22688609,5.220937286,3.072362407,3.311282795,10.819477,13.22576695,0.717330698,5.187334657,4.728573341,11.14923839,8.847743071,2.460301172,23.46566276,24.24989097,20.00538724,22.07549832,7.743259537,16.0834793,31.50835385,29.87043747,25.61260725,MS-01
223,2802,28,2,MS,Democrat,MS-02,MS-02,0,36.3,263702,34454,50413,27600,338245,17.19169737,41.56122015,33.45676203,8.584655696,25.45836208,47.50671579,18.29961981,11.75190464,20.61491714,35.6091188,31.88956006,14.67676115,38.55507685,35.27461357,11.36345287,16.04652614,34.17091144,37.20567943,12.43431,16.34359908,27.59714047,40.45017835,15.47972051,16.72526166,30.55979625,39.50501299,13.0697415,17.49225665,30.25685158,39.70740425,12.41155704,26.44628099,53.87699455,19.54938127,43.31246422,47.21789998,9.322292031,5.815801303,13.10697335,24.66196895,6.432245007,22.01048018,8.148621813,12.21934506,7.604564342,91.43012179,2.984815367,0.381787126,5.861789442,11.75795782,2.206042007,11.6573542,4.342602377,1.218823734,1.082393642,2.73403008,1.021597209,2.873355239,0.025693731,3.648871647,10.96651854,15.95074041,2.744886586,7.518130365,4.687477382,6.335133101,8.569878207,7.580374332,2.882402328,0.917736636,0.997712896,0.535587626,1.809055773,0.687940593,6.776269126,0.983237555,5.807506912,3.154538743,3.426675159,6.4560022,4.456957573,4.029211239,10.09763618,13.01767439,1.322322424,4.887598975,3.749837152,8.783637074,7.640085115,2.714079416,24.94995403,24.51659041,18.76275309,21.835921,7.220702052,18.92277465,31.09421396,27.97253122,20.98634975,MS-02
224,2803,28,3,MS,Republican,MS-03,MS-03,1,37.8,293606,44107,64485,76048,530032,18.36313969,42.50832616,31.039656,8.359669743,25.20419931,48.42661922,17.35039275,12.95479209,21.50615915,34.89622491,29.97792164,14.86632217,39.21834443,34.60144989,10.66990301,16.12995955,34.87598358,36.61894929,11.7093549,16.32165686,28.13408946,40.80125054,14.07742054,17.25360857,31.91615666,38.81794028,11.34177913,17.66353805,29.64538549,40.2938565,11.73980194,27.0546652,53.40088381,18.88158991,40.65207703,49.22878828,9.498627332,3.912943398,10.06218886,24.26809095,5.906381186,20.85316562,9.23430453,15.55443281,10.20849264,94.22985755,2.071017716,1.157450725,6.549275251,10.76923077,2.551729427,11.05176777,3.818390981,1.141191809,1.397959966,4.433162052,1.702891326,4.311987116,0.011657336,3.283687399,10.67811949,16.5705959,1.627732188,6.271646599,5.088733799,5.511772375,5.770142454,8.512002454,4.302170412,1.335992024,1.092721834,0.633177391,1.914257228,1.149474653,7.321113582,1.285374645,8.249405629,2.316742081,2.29496127,4.751284608,3.472658946,3.592913567,10.99164046,12.25554107,0.872152772,6.226551116,4.52059207,6.644988113,6.264284071,2.486502908,23.37540576,24.44168588,19.45139541,22.37210989,7.872900143,13.97513226,30.17447214,34.99722998,20.54697446,MS-03
225,2804,28,4,MS,Republican,MS-04,MS-04,1,37.5,294131,46834,62698,65835,503820,17.78151103,45.02770936,29.80797548,8.517114211,25.86357491,48.88008005,16.71831495,13.16730028,21.05576676,35.0071616,30.72158117,15.57195732,39.5641465,34.39256934,10.46563772,16.1087425,35.15357277,37.33350958,11.32854332,17.02770267,28.67266144,40.89673913,13.32140849,17.94114104,32.64165908,38.31454808,11.00878132,17.34311416,30.2077198,40.80604787,11.58187647,27.48765126,53.9390461,18.5050332,40.59906431,49.99180097,9.539817145,3.981702701,9.677204075,23.95275804,6.972651297,23.75121318,10.06961592,13.31969362,8.275161169,94.12449444,1.221974477,1.27643825,7.699552555,12.24140992,2.06480888,11.68022243,3.607848801,1.363098838,0.837418116,3.191697434,1.609238982,3.487787778,0.019558813,3.523595452,9.1505156,13.36137766,4.915882057,8.362445875,4.647474957,5.737653123,5.875505557,7.235557321,3.275348974,1.073628401,1.285465394,0.602411451,1.721175575,0.58796802,6.224216218,1.265906581,6.264236559,2.17524095,2.631412658,7.502760802,4.183479724,3.699022962,10.99476125,12.56638713,0.685160277,8.306176673,3.952685726,7.736563847,6.030433514,2.609845241,23.25892432,24.81063383,19.63286754,22.12504212,7.562686955,13.65890678,30.92540933,31.66447071,22.4393752,MS-04
226,2901,29,1,MO,Democrat,MO-01,MO-01,0,36.6,313933,45137,63547,39457,374529,15.06533895,44.08143131,34.11468112,7.940184478,25.69162337,47.38814887,18.96963138,10.05499532,18.42735906,35.32075485,36.33531785,13.0862242,38.43886336,36.33070931,12.15017717,14.0774031,34.31404344,38.72698287,12.86313641,15.30020414,28.12442393,40.94284037,15.6359453,15.7924652,31.66156882,39.25918466,13.27227294,15.10630381,29.65429073,41.01077376,14.22368178,29.96750121,51.84614964,18.1868612,45.39913428,45.72531697,8.866502352,3.161160291,8.043985141,20.79947834,3.768376541,23.98514069,8.278928233,18.18605754,13.77687322,93.15621539,0.213153224,0.055199042,3.749854926,8.792499724,2.252403989,9.930449207,4.567366892,0.824588767,2.104357327,4.987728828,2.147101201,6.680499452,0.058595906,5.108317505,10.13397798,17.42534683,2.827323243,9.311087648,4.727302579,4.102562651,6.843520911,7.663891617,4.807128886,2.847704428,1.353650355,1.118983658,2.295430935,1.429513654,6.524526774,2.2300413,6.242870124,3.484616452,2.196355731,7.439132441,4.817036406,3.791466511,10.29476288,14.97224479,0.082373955,3.089164853,2.696260902,4.948664891,5.674178454,2.441215593,21.92052305,27.66956834,19.30981957,21.356949,7.302058527,11.20514543,24.56785488,40.24185899,12.81070692,MO-01
227,2902,29,2,MO,Republican,MO-02,MO-02,1,43,307264,82038,113879,277457,1478774,18.1294123,44.14039477,30.82997158,7.317057198,25.44614206,50.20890909,17.0296926,12.26997079,20.73684659,32.6503949,34.34442494,12.27128057,39.54717809,37.34773867,10.83462128,14.412435,36.65142962,38.20007466,10.73245884,13.71154174,29.04229263,42.98713801,14.25951879,16.29572751,34.47769453,39.00214803,10.22312015,14.32713592,31.07964741,41.3240514,13.2708025,30.14168489,53.93816553,15.9188398,39.94977013,50.49460373,9.553334032,1.528931376,3.039951948,16.43813807,2.148934669,19.55968368,7.467538929,29.68616291,20.13065841,97.46963809,0.367514053,0.093812141,4.824838261,11.08804619,3.538414325,10.8308113,2.803386219,0.709579068,1.998248507,7.622735472,2.539913823,9.891941387,0.169660255,3.424642154,9.679866068,14.3547546,2.414165633,6.395193625,4.759219663,2.493756253,2.530361911,13.33978708,7.523434323,4.398192619,2.45159069,1.207581817,1.49475675,1.848049281,6.821340266,2.041661573,7.896437384,1.313868977,1.477790724,5.079328644,2.442858177,2.989513499,13.30535602,12.04812363,0.091816138,3.125740704,2.276191926,3.2557304,3.571348375,1.956270091,21.49367719,20.59497247,20.42346492,25.33459458,10.1968917,4.568883325,18.58707274,57.28436025,16.37421064,MO-02
228,2903,29,3,MO,Republican,MO-03,MO-03,1,39.2,305801,60966,78235,156349,732605,17.81926944,46.01091575,28.95026644,8.170524262,26.54590015,49.71372369,15.56840077,13.42975307,21.78602236,34.37089349,30.41042881,15.09178417,39.77668674,35.43199426,9.694697721,16.21125273,36.41570126,37.03662499,10.33400247,15.95004877,29.7608049,41.96370555,12.32076491,17.62659121,34.76092582,37.71478785,9.894792851,16.03018357,31.51506357,41.06351932,11.39445828,28.34433776,53.90217751,17.75445216,39.80183971,50.32078103,9.872058432,2.833329718,6.549103818,27.62275051,4.647383757,22.3947827,10.01995532,17.24670846,8.685985728,96.61068468,1.185862756,0.118432799,8.327897703,13.17366648,2.63365896,11.83586186,3.881423956,1.357244992,1.654989653,5.528483983,1.65422227,5.204136707,0.058065325,3.85303078,7.71424698,13.03758387,1.847858617,7.463568485,4.529862715,4.93990111,3.389315316,9.869826239,4.454147578,2.733930357,1.744773481,0.674273992,1.387684524,0.767127352,5.177022502,1.236254249,5.793998552,1.977802164,2.190878884,5.670449866,3.980672176,3.148061462,11.26671936,13.91700495,0.451732879,6.281798439,4.335714779,7.114409153,5.825717056,2.423944154,23.03032789,23.03219208,20.53181613,23.38502111,7.596698644,9.382433537,32.27013426,35.9526495,22.80585974,MO-03
229,2904,29,4,MO,Republican,MO-04,MO-04,1,37.2,298214,48985,64651,79658,517954,17.93003155,46.11601882,28.68086126,8.526933291,26.64555861,49.65038753,15.46189881,13.20829353,21.48737948,35.52653608,29.90204285,15.62866231,40.10711601,34.90314257,9.701992299,16.08430749,36.25924503,37.00886013,10.71012366,16.03916973,30.56023347,40.93732253,12.49675829,17.30630977,34.34244952,37.66606592,10.67877343,16.79223171,31.35301668,40.91680536,11.0420093,27.74232412,54.35062356,17.99683543,40.8659228,50.3136664,9.686563391,3.611433023,6.957199201,28.90392949,4.67195793,21.93854993,8.158543117,15.72459463,10.03379267,95.78706206,2.650284648,0.110818389,6.988576057,10.10903477,2.26198169,12.52101602,3.968409449,1.19824211,1.396487145,4.422501689,1.339762164,4.716652875,0.016374221,3.188587168,11.90464355,14.36896383,1.616369543,6.993546802,4.644430864,5.583317008,4.212937937,9.147341674,3.898819009,1.787714071,1.318417198,0.905552908,1.976017614,0.744149871,7.555241067,1.303797357,6.324250514,2.124555191,1.993269026,5.577761469,4.382150929,3.29911316,10.10698799,13.39031172,1.07748223,5.529808392,4.079520235,6.74296274,6.734775629,2.397994877,22.84865896,25.71861401,18.2346375,22.35818047,8.441914178,10.56863222,33.57588742,33.91693042,19.85871386,MO-04
230,2905,29,5,MO,Democrat,MO-05,MO-05,0,37.9,323705,50456,67677,64650,513169,16.28642844,44.58068211,32.23493421,7.910574403,25.92928734,48.1553755,17.99540793,11.75409602,20.05068019,34.47484126,33.73580979,13.92261095,38.52285614,36.26210589,11.29259114,15.11953666,35.17694576,37.95089864,11.7398176,15.51785541,29.01949907,41.53002326,13.93016046,16.5496766,32.64982907,39.23349488,11.55797286,15.72628756,30.45242906,40.99564918,12.82185944,29.42848562,52.65176568,17.91843574,42.72744132,47.97353076,9.291314288,3.186333202,6.745039511,26.948601,3.974702389,23.60039873,7.636247533,17.72447731,10.18420032,95.66120268,0.609242319,0.062735422,5.947527988,9.499560327,2.674523906,10.63378526,4.798341055,0.907432441,2.182877692,5.761421653,1.811190004,7.443728426,0.048560891,4.955835838,7.602273175,15.44997572,2.486580132,7.997060097,4.939036394,4.188048771,4.339048423,8.957515782,4.893625399,2.722822307,1.346842886,0.54913181,1.739529878,1.111913168,5.530429305,1.889937396,5.756696809,2.602076306,2.011733361,6.455711155,4.39305448,3.4415235,9.946320528,15.48803696,0.265378709,4.39305448,3.513183626,6.235218458,6.756263699,2.578752473,22.3327416,25.35453237,19.50678291,21.93115866,8.296031984,9.931372713,30.92330339,35.54492516,16.11906606,MO-05
231,2906,29,6,MO,Republican,MO-06,MO-06,1,39.3,275949,55084,73672,116374,630080,18.12129302,45.99798347,28.49958916,8.843295766,26.81029936,49.09776567,15.24702455,13.51503604,22.14645296,35.02280254,29.33867247,15.18746165,39.63444171,35.49141182,9.682379071,16.25026462,37.00129531,36.74689717,9.99203436,15.84875331,30.76638787,40.67087195,12.70860469,17.53355795,34.34105857,37.45662852,10.66301395,16.24936759,32.17975077,40.24334672,11.32807314,27.24141272,54.99198054,17.76391565,40.03918234,50.27538868,9.680405602,2.901655346,5.812704468,29.87383752,4.588654771,22.08251819,7.553820203,18.06014466,9.126664842,96.79008854,3.224688231,0.126626883,6.381192756,12.47418043,2.937342612,11.02857126,4.954778159,1.080912287,1.836949266,4.940740338,1.283171516,5.579031505,0.029221588,3.491120361,8.827211602,14.15957852,1.693992672,6.353976571,4.484940855,5.111772576,3.209911461,9.929323864,4.297005933,2.263813646,1.267128291,0.562372335,1.786527702,0.936523261,6.318452287,1.095523081,6.26373343,2.183311035,2.8382184,5.456415428,3.359623213,3.375379952,10.0238643,13.48604956,1.311533646,4.777443226,3.842352395,7.637434574,6.987970446,2.361361116,22.80262036,23.21250439,19.99738075,23.09380242,8.532330961,8.714359814,34.46249229,34.74062971,22.20668831,MO-06
